SUBJECT,SESSION,IGMeanInverseRT,IGMean,IGShape
H,31,3.803475581745814,275.62812816188347,6447.900627059037
H,32,4.081224596418052,256.5265340862313,7453.226946978416
H,33,4.068980500784566,250.51094343273692,11676.493766031017
H,34,4.117836462396662,251.0767006787336,9377.404498683163
H,35,4.107930921102783,255.218091860168,5751.227401875714
H,37,3.8836631534765265,263.1978810212961,14794.796492437643
H,38,3.767372902950547,275.38490614302486,7819.59103029334
H,39,4.358469080839276,244.09969845314092,3732.7826167649105
H,41,3.78028468066849,267.331266625796,17013.30783032417
H,42,3.6647441905214864,292.79213343442166,4216.6500564271755
H,43,3.5192125654863853,308.24843466384414,3498.5459820472415
H,44,3.4974429634761015,336.7930898872987,1929.0879969276018
H,45,3.7247133162462855,278.57153713632,6101.140685673236
H,46,4.133055397202229,248.06385874951766,12097.990583711839
H,47,3.460403604915671,302.039047321858,5634.408396365002
H,48,3.9917981774481817,261.3804603898943,7109.830404499271
H,49,4.653207298219732,223.91475645982203,5292.905580955636
H,50,4.40695831652839,234.0275863164929,6462.139581872551
H,51,3.6515907830797567,288.87843024663226,4741.952975206785
H,52,4.503025782078714,227.70370086918518,7791.390400607972
H,53,3.656251340372683,282.27268529910924,6575.519830232279
H,54,4.710991285284687,220.27617640306184,7177.134427935415
H,55,4.0505035374753575,255.48182061563253,6107.842861379409
H,56,4.496236238607672,234.2943873293033,5909.112168635839
H,57,3.6792999375077504,308.2048947817829,2895.754173802729
H,58,3.290164579738336,335.073272679843,3528.5424466869126
H,59,4.477418036889722,238.40060305670332,4752.915375397628
H,60,4.6964960061064005,215.6580450989545,11299.69577478407
H,61,4.335657693282891,246.7988495293746,4908.313509650957
H,62,3.574900514533099,297.96462327089773,4527.640002041519
H,63,3.7369645652942074,279.5506318222461,5426.41652965351
H,64,3.5199818233551303,296.99880734680534,5737.718983674543
H,65,4.670615695116087,217.3703749645529,9884.803583595109
H,66,3.251871955024868,319.82831257911954,7895.270325442469
H,67,3.1973223534599797,332.1795742491761,5874.052346673007
H,68,3.953447480073893,284.7643707246987,2435.24403167326
H,69,3.847359227868916,284.7598315758749,3648.8515018020403
H,70,3.22866082030789,352.1871059450692,2877.2482058914447
H,71,3.242992595926106,332.2814491869456,4065.995564915376
H,72,3.1345482228863055,336.0586770564008,5635.319066043065
H,73,3.668949045112702,282.32955022891883,7993.714971851608
H,74,3.9354886946124448,264.9992463180482,4956.813340797679
H,75,4.062572252994681,254.52576617119274,5902.531922620876
H,76,4.112772253481502,249.11546509307516,10036.69435314322
H,77,4.287807270791168,245.50357504836572,5296.918739386282
H,78,3.7991912505898875,275.9796826030901,6163.406617930109
H,79,3.6723378985744244,286.4932362881002,5877.046699847824
H,80,3.0708741372096906,349.8741606931675,5166.119201553832
H,81,3.0557096865552777,357.93736089143044,4094.4282992937674
H,82,3.867588749074551,318.27125929668875,1418.2641104612155
H,83,3.884741377291211,279.36177903931156,3992.113794287305
H,84,3.2484813559377796,324.6132219679382,3702.494093137837
H,85,3.512032816324986,303.8865238473023,4679.8403074411135
H,86,3.6808972444055845,295.0056891180659,3339.2782650821314
H,87,3.388116355974369,312.7712573795507,6432.54880082883
H,88,4.016885699249924,255.13815915264567,11707.377844647159
H,90,3.848853922678867,276.83744371578916,4442.779031801792
H,91,4.149368809776249,249.52280644599762,6236.797251949655
H,92,3.6555142308496293,294.15441405932467,3503.7208661704935
H,93,3.704051149620472,281.0090147847964,6586.565515908445
H,94,3.417624341951194,308.5480600527998,6438.054850188252
H,95,3.2529901925344564,324.057303833379,5498.424493905248
H,96,3.3413657283859903,310.14326354755417,7841.7858412311825
H,97,3.7982421581807575,287.6500024628282,3300.2917889455803
H,98,3.513407448459985,299.3875320210662,4953.621710384773
H,99,2.7757513733692933,425.2225192197347,2320.947630555553
H,100,3.46924747336291,318.29902944258197,2808.9666574645553
H,101,3.897638053852103,315.1157354400134,1572.9263273737142
H,102,3.746674759743013,278.85009763633997,7770.241645097629
H,103,3.772418285898012,276.5460795670425,5640.560053809972
H,104,3.07216008182227,353.6602878510959,3821.5075097897707
H,105,2.889460988087907,362.44299278528683,7595.954228066585
H,106,3.9828789482941973,261.35466813405327,6491.9400534632
H,107,3.7005960335484205,299.6600993145729,2877.8412304786707
H,111,3.6880534953105952,286.5118374812075,4467.114853421973
H,112,2.965113295769352,358.4715245339705,5578.373397568717
H,113,3.55115587508803,308.62183111317927,3318.349335541641
H,114,2.6489425795869534,480.8100659580212,1700.304944175121
H,115,3.4962065062220447,301.9539252046714,5197.785838420502
H,116,3.395272718963462,305.6807956296471,5928.422942310051
H,117,4.132190088645867,282.5800906878501,1670.0600721722128
H,118,3.731756983222397,286.74381839892425,4746.393087227088
H,119,3.5047734261864756,303.3742737206559,5183.425608253494
H,120,2.892729867522995,392.85665591728423,3470.9871977303674
H,121,3.0348137004739413,355.9610582567272,4657.436204902465
H,122,3.168504712002157,329.10566956280525,5599.0884470968285
H,123,3.6338585475988934,295.3294192989097,4053.4697846558256
H,124,3.151793521453587,341.33451743440446,4207.029376853506
H,125,2.8073628968088427,628.3619803355461,777.5035759247199
H,126,3.2619105260098316,320.0627608791354,6127.333492992001
H,127,3.456568150407115,302.0829929097748,5053.193162702077
H,128,2.7913198174589846,533.8429245216851,1144.3599480167932
H,129,2.173861794752146,911.7059713770882,1004.4504333530549
H,130,3.713010778518993,281.34730281103356,6790.092462981743
H,131,3.8653106533361203,267.55993163381163,5614.41057817878
H,132,3.4765273286176406,302.17012092875945,5543.369242165057
H,133,2.9918010998744577,355.19747847424674,4826.4912081659595
H,134,3.3792669157384414,342.5923505492197,2084.1422316357716
H,136,2.6435595005633505,430.2175913896101,3501.9094544601003
H,137,1.9271879413474855,1470.9893965447382,831.7978780182484
H,138,2.682270545102285,504.3724927132535,1401.6033417692138
H,139,3.5359907372453714,315.34389231800304,2880.382212685305
H,140,2.915721084792138,358.8645212805992,5951.381817546806
H,141,3.8035853117456613,276.49134138951445,5182.7453776584025
H,142,3.6560291080334855,299.5482737989152,3448.640424607046
H,143,3.1210302828956618,345.30112626527546,4192.620989620268
H,144,3.3567154206204153,319.42267120046336,3788.3889791905926
H,145,3.644278206704949,286.79574585392174,5480.575439798068
H,146,3.0788385784103722,341.0401273768294,5919.715688136233
H,147,3.516880060484426,306.08918842555516,4224.703181145064
H,148,3.399353035634581,307.42510931870385,5539.95668986284
H,149,3.451229397317471,302.484739552336,6837.6187199730275
H,150,3.627893799491579,287.8601322612023,5813.081427117578
H,151,3.604397899717884,304.38286875284996,3529.0733935161397
H,152,2.799579606958578,437.8911790976298,1936.473926943748
H,153,2.033463476390727,2043.307169386924,662.9477546146516
H,154,2.8636607193848205,772.7535759339113,658.9847260030156
H,155,3.269230878006482,331.760724372152,3567.8431379264566
H,156,3.5231965290472136,318.3740932498021,3116.397737671622
H,157,3.5335377910935932,321.5197688366091,2003.3036884312883
H,158,2.9534301013037494,360.69575781032125,5472.8720112150395
H,159,2.8506650408083924,478.8893218430454,1170.2715462965355
H,160,3.1867595472770667,340.19840599156714,4576.791143661059
H,161,3.6047177941945634,292.16888209744303,5066.755753389474
H,162,3.315173545700425,319.7946151613981,5163.754889806076
H,163,3.6767160117931046,289.1138235725851,5482.466807841745
H,164,3.107791177001527,337.4430689646927,6896.255353277217
H,165,3.2954185402532277,330.9560843642103,3696.4382426280436
H,167,3.439162729784678,328.4408524560937,3011.690946866439
H,168,1.692743086088263,3262.529323808211,746.7572166565353
H,169,2.7642372325446978,425.8889352635277,2888.658131114279
H,170,2.517515692243543,534.0781865107277,1403.287690060956
H,171,2.432821023156987,992.9180392322186,684.3531933124852
H,172,2.333242475422524,1019.7948279889569,711.124000091297
H,173,3.1483122114451283,333.3357997741439,5642.033501960898
H,174,3.110217677315802,345.2950828299196,5089.419678933439
H,175,3.2947999109203914,348.3793614947154,2301.08368714874
H,176,3.1170169980135847,351.6463061293788,2983.9457094924965
H,177,3.1042741408432164,342.9253534293904,4868.464244828883
H,178,3.1897314642886676,344.1986441440478,3139.849220435766
H,179,3.2252096805705066,356.85300978099417,2229.9923553774156
H,180,3.1323436531070534,343.9253468608606,4833.869795449452
H,181,3.0347460442790366,367.9016456379224,3166.155825009777
H,182,2.9159386506833496,368.137865448427,4199.993822222832
H,183,3.3037834272917768,343.46748995482915,2758.6355861685756
H,184,2.1495147940468113,2037.2997696320663,655.0633873582074
H,185,1.9380105582168943,1455.8626904910282,822.0813967158344
H,186,2.579652130065402,670.2444977378501,846.7124533086683
H,187,3.0679174220126173,357.41243450641406,3461.617042771385
H,188,3.3740234450635542,318.01486785384736,4595.416405339038
H,189,3.3943911258667976,305.951378522547,6648.938039414357
H,190,3.097681135339513,538.5197257919549,771.329879836526
H,191,1.4713958544114745,3980.3210987201014,840.3284738909387
H,192,3.45892404566349,347.4241301361125,1732.216930504753
H,193,2.821106205607468,621.388920759958,918.7421232913332
H,194,3.448967301630177,316.3658656859527,3193.5526909020723
H,195,2.9666355814520546,772.1230582268335,630.2322967214567
H,196,2.9451150654827853,407.58917861355627,2212.8884438914138
H,197,3.0356106514411154,419.33337102692616,1637.5424244664816
H,198,3.4237376638237995,351.8340395382263,1683.511018810079
H,199,3.036903422306987,358.57334724814314,4065.690093506297
H,200,2.516810322044878,691.3598352489597,907.7826859075075
H,201,3.213066940440597,328.80452619959453,4896.514691820221
H,202,4.0845524963718525,255.78051853605885,5713.3801869574145
H,203,3.535380980373611,303.23135254233506,4943.6360092027035
H,204,3.398699531176609,307.827028319396,7949.457629501605
H,205,2.719252414395586,527.7285026185546,1264.9915444983399
H,206,3.3970473712480773,349.38447498404474,2026.5465554311015
H,207,2.6583393206055526,471.42361472906305,2020.4017417550085
H,208,1.9105974378325588,2330.431053262548,730.3465507455453
H,209,2.9919829758395036,359.656838847093,3769.0312095581066
H,210,3.14448430397098,386.32128159040235,2000.3948926488051
H,211,3.0343137327169325,440.9779532362196,1377.9530521041415
H,212,2.8463422217287087,468.6998155342054,1421.674253909775
H,213,2.7893626804836558,443.8850452896994,1850.1354588795627
H,214,3.0242452388869454,374.4876676880992,2179.4149611296953
A,21,2.936519714115483,373.35448013817097,4089.7442256030736
A,22,2.750419743402871,387.83060448280975,6697.949347512771
A,23,2.3687098426373243,472.95118415362884,3898.9716544586536
A,24,2.4299932420104895,431.9387113093,6311.057937162726
A,26,2.507368010690098,437.40349058783994,4913.720609616479
A,27,2.571618341638329,415.2896675985787,5765.841421844816
A,28,2.096884235672973,603.2689450614072,2668.653807185935
A,29,2.2841231677380343,514.7817365862072,2852.5136503204963
A,30,2.288671131151178,467.16968802101815,6281.116856287178
A,31,2.235854237696751,476.90029409916826,6993.849123575687
A,32,2.2073038911973692,466.17557989796217,10923.207760526608
A,33,2.3464564076943253,455.1463485302736,6012.795161312821
A,34,2.3011587246612066,479.18659444552907,4535.133679335113
A,35,1.9973555373490104,619.7240888329183,2832.753152827412
A,36,2.2267260176287396,486.41064285815713,4822.024567603535
A,37,2.3224748225456935,476.087389556468,5074.584005427046
A,38,2.1361772460925064,520.830847830081,4758.0684216662485
A,39,2.1098151524048796,495.73840331181054,9062.052292394626
A,40,2.062683772199991,530.6988075254643,5726.235240047097
A,41,1.9374297273729166,603.1259499073967,3560.4821305508176
A,42,2.072267311750612,545.4249849769313,3820.5244816593345
A,43,2.1013687743099982,1118.9532636786594,784.7823855774275
A,44,2.1436664980237565,515.6014668834981,5905.419617274914
A,45,2.4821817111249755,424.29700105164017,8523.139757845804
A,46,2.276843576026116,476.9468039950194,4768.876596131353
A,47,2.0940888510744724,557.5056443953966,3231.4218835641977
A,48,2.092026413926983,555.1497310064857,3154.371543574645
A,49,1.7578120437862115,837.5789888387518,1654.4891103622253
A,50,1.945965570792226,664.1949026590347,2151.8154296617536
A,51,2.517540088414941,420.0932702603976,6706.39641811489
A,52,2.652855944847251,401.3044523398293,5445.646604206248
A,53,2.611933500389318,421.3593466654095,4303.344865540692
A,55,2.3449567821955504,467.26644344169387,4612.859877978586
A,56,2.2989257747867677,643.424763278459,1427.2407490000205
A,57,2.01145194943539,560.2062838731398,4565.287856608712
A,58,2.619001849768954,399.49701113722483,5553.714362207939
A,59,2.3267092316751574,451.5546331511689,7069.637705914034
A,60,2.3820153350012006,446.7926857768661,7352.117881608253
A,61,2.255654492536622,494.7858800424526,3596.9024403664857
A,62,2.036623801777041,541.6483645975743,5308.759729953228
A,63,2.141198121893791,515.6884802342795,4905.667982225377
A,64,2.2026904947169186,469.1252098453091,12600.074990166273
A,65,2.3519708588294144,471.5578982694285,4052.637780380762
A,66,2.4054551241946194,465.520314113764,3870.6966759964707
A,67,2.269377890012078,467.58547238728823,7130.05155091515
A,68,2.2023298980867163,485.5975310333803,8103.364594943733
A,69,2.1655932105378715,490.87476140501633,7979.305460485097
A,70,2.3625884088041635,453.08924715773037,5634.688887325803
A,71,1.9651956043614864,550.731479681472,6173.582680954818
A,72,1.9117451423084204,652.1827793737335,2727.4451402749078
A,73,2.231270826657138,499.82490309788767,4571.438449505304
A,74,2.257371003632189,480.1295556502511,4931.769286415163
A,75,2.3554203066711414,552.7413980172837,1897.0481529891035
A,77,2.1813778384319265,499.5454987877913,5575.632259948223
A,78,1.8964272145960863,586.8577526448219,4462.030540082043
A,79,1.1474758652252655,2446.1475867669924,1352.3259684361838
A,80,1.846349295647899,678.3070480995298,2484.4588193621767
A,81,1.6763036771365707,1142.0037604237411,1168.727543412527
A,82,1.5648218227918687,1107.867010654703,1419.3139359711156
A,83,2.6059809972127246,438.237292661506,3155.64280493413
A,84,2.1043765596321,503.0280730420821,7135.048607229074
A,85,2.1712828555164783,534.5391679266904,3908.122303755824
A,86,1.5793043504792128,773.061492572273,3515.2276266317776
A,87,1.317894899863839,2058.140850640595,1300.3353929723064
A,89,1.3927207947715665,1858.1362880043544,1224.447503685304
A,90,2.511206769399986,422.201180693946,6186.688515291406
A,91,2.4188628219520876,442.168806887521,6526.649534279399
A,92,1.9615588449584092,578.2930738878846,4238.970732400365
A,93,2.750046604803803,400.27487255261144,4648.650551098605
A,94,1.7954848943007267,721.0639121109494,2193.807548909575
A,95,2.1149829414858545,530.2396570468698,4504.829558836968
A,96,2.3569008737189874,519.6940639906525,2320.148709615497
A,97,2.314965889669611,485.80654032804506,3417.1793302907663
A,98,2.131833542361826,568.9097193913051,2831.886595835653
A,99,2.3833034996562765,475.3785541277113,3439.5824425078918
A,100,2.3297666680336366,451.89134244875277,7360.910758958797
A,101,2.130465327401537,512.7319730215646,5589.995852286246
A,102,2.057983711791331,626.9746553152544,2295.90594690991
A,103,2.007391213268752,561.2839341470531,4749.766684508926
A,104,1.7837802280653863,710.1697225179158,2588.9870526665654
A,105,2.2873855362074336,461.3528690449418,8542.223403050793
A,106,2.1200421582009765,543.0779596580924,3239.4443549120065
A,107,2.216565046545311,522.3032391088877,3570.596382433605
A,108,1.92532708228884,562.3325827982677,5612.099137185723
A,109,2.1017238895260584,510.11949441877346,6657.123575950637
A,110,1.5838205426881902,1226.5783834533095,1175.8371400503672
A,111,2.0101309193002908,594.8347789386257,2608.6775723018986
A,112,1.9503843661153346,633.729210553435,3017.4917927821098
A,113,2.082216682414029,593.2866756792384,2576.836032763143
A,114,2.289258756810893,476.3545876063852,4554.7482960254365
A,115,2.35829352460852,456.96413901806744,5672.449474149666
A,116,1.4234860751284504,816.1337466733399,5015.125195038707
A,117,1.719317019639809,844.5628376359683,1881.031150544751
A,118,1.729780076667563,1089.5747801338377,1128.7183202576905
A,119,1.6929055498642953,701.065138381015,3266.2689024566307
A,120,2.405126121028972,475.36689177324115,3521.569571513595
A,121,2.1371276335518603,539.199562350851,3542.338608013055
A,122,2.165325065583315,515.1941754118691,4620.102572444485
A,123,1.8444650759383063,598.6300960584706,4860.349089620788
A,124,1.271381533670073,2341.2494966721843,1181.8639995318272
A,125,1.8544017556283268,714.812567676708,2019.2034995147653
X,18,3.1965791106854082,329.08338431753657,7566.374457029173
X,19,3.138855588700796,345.74972350890994,3796.597737702081
X,20,3.1778130457688603,337.0029033296803,4000.439240990718
X,21,2.9277668184482515,366.7739697655523,5237.1896146409445
X,22,3.61791605342189,288.71950508194334,6257.219155183767
X,23,4.063739471529923,259.4073992217587,5520.636992225451
X,24,3.1757184960655938,339.1915370767466,4721.966428737045
X,25,3.2331295476775668,326.577586044243,5380.195736549588
X,26,3.069621042837823,369.7776171645624,2902.321902761131
X,27,3.256629429522495,336.27126724508423,4977.035220132177
X,28,3.616348515402877,295.49024145432736,4907.419954320557
X,29,3.6647360230677206,296.85613233846084,4015.3317041795844
X,30,2.569337351680093,429.2322204414455,4392.408814782712
X,31,2.63809149324387,406.03999558084143,6383.363691129189
X,32,2.8223791708094277,429.4351343122613,2153.2785768809713
X,33,2.2533208683481885,783.5061930331935,1108.3836524645587
X,34,2.8798592964021315,373.49407551815204,4534.3224564919865
X,35,2.9890964177819095,354.88567765475426,4784.830761648245
X,36,2.747187525155188,389.00866691753356,6017.4634556685405
X,37,3.0859270228708633,339.7584518816057,6572.228687296905
X,38,2.868864140670432,389.4393298695115,3758.356399487223
X,39,2.6232769138042205,446.52601589943765,2845.5032851953893
X,40,2.930573331396917,364.44969288639675,4789.435379733511
X,41,2.7038916976930625,426.7705737467305,2631.293172105667
X,42,3.1607303157576236,353.5677317267254,3059.1219096817745
X,43,3.122525896366078,344.15893360241404,4545.817506010799
X,44,3.1291929961334928,342.3959785317508,4958.108682553767
X,45,2.3497337984224114,472.3378545109727,4470.196256656057
X,46,2.7602808492796544,388.4608073473852,5081.135997130642
X,47,2.528433347962431,448.25619317087256,3533.262394288512
X,48,2.7862494989420723,387.4167353995887,5833.870358838262
X,49,3.3286238599151794,315.9902128340475,7344.982579221367
X,50,3.387731418948055,311.337261157706,5650.770974774424
X,51,2.9679430131000473,370.2356011076928,3432.0784553504163
X,52,3.704934046070652,280.1787082738296,7172.914302587965
X,53,3.5408496141982604,293.4162184518538,7429.313965282416
X,54,3.120457080324934,333.2078852520738,8523.44026014492
X,55,3.871783328761381,265.45008369668784,6365.732632118685
X,56,3.9515982891415593,262.2111510221673,6665.964528237663
X,57,3.282401433491507,321.07874745409464,5577.430440046358
X,58,3.750273039128782,287.1859637371867,4115.623692153489
X,59,3.830866971629014,275.8980289013988,4983.697779175579
X,60,3.1601242262369373,335.4342760071304,5034.792148897624
X,61,3.46132690874788,310.00773235119027,5260.752796509034
X,62,2.612624536517779,448.89477431722406,2892.6759559422003
X,63,3.0420527548303284,353.3901068744294,4280.5704175720175
X,64,3.732104944557035,276.61859933986716,8070.6854004932875
X,65,3.3040188431392847,323.0488579533071,5293.854862066927
X,66,1.528089185380689,1493.667001368447,1128.845329598065
X,67,2.537114818948016,511.85963701239905,1875.0443343144304
X,68,2.354046525119169,583.0289325236238,1526.9403472384552
X,69,2.576544721950366,647.935487193383,1021.8797389215579
X,70,2.9343235708764563,358.10666565002145,6296.74301516342
X,71,2.7988730264200274,394.60866377427845,4250.851939298069
X,72,1.8242214701421195,900.8272287108308,1394.5488884022984
X,73,2.947153024936617,359.33259872811317,5689.102786480229
X,74,2.740356241140412,397.8610731363385,3753.9812765330785
X,75,2.515961618997518,420.79787437247546,7043.308879654954
X,76,3.158485174191628,342.9046609461715,4216.58611165107
X,77,2.9459840382160785,358.7649154849127,5854.001134993559
X,78,2.748697414346407,408.2365062987551,2817.8450782541195
X,79,3.9793156914785235,264.61080604071515,4521.5036785505245
X,80,2.9321318477927845,360.45616898181987,6851.496419875057
X,81,3.2339445822262016,332.5127148673627,4526.683418018274
X,82,2.9227842714489416,365.809421637815,5215.603271860793
X,83,2.9372594764740083,369.15534384897796,4820.390223416181
X,84,3.567880848908849,292.7946701387081,6973.93319343077
X,85,3.570146494619248,288.7267639439749,7842.265382958214
X,86,3.1921863955012766,334.52574844773676,6047.297079702626
X,87,3.189008279948441,334.6367934885337,5121.82205249684
X,88,2.4843924467053693,734.054318395403,829.5455713951385
X,89,2.3838393293851556,459.2309759356083,4692.294071708334
X,90,3.0389158099291054,366.7716083282757,3634.824500597042
X,91,2.7668739669261155,436.1626269356187,2048.289235135118
X,92,3.034035685506015,360.4832322150538,3914.4350134680913
X,93,3.1445377966873687,343.89713167050536,4726.145642748839
X,94,2.481501876526646,476.7419815184379,2686.4456244118182
X,95,2.3899425115572956,554.65937562373,1639.0448437527316
X,96,2.6829465509262476,388.75125470622726,9448.29210521424
X,97,2.785803181972647,433.25129769176897,1874.3691351479822
X,98,2.7388228374033616,416.8457285628213,3366.840558531909
X,99,2.4035024611340012,472.371142920182,3461.624907432121
X,100,2.010935469477203,1304.91949382417,791.2812900739575
X,101,2.089985802872776,953.7852120404336,889.8086085024453
X,102,1.594205923367079,2634.2471616567364,869.0737009608007
X,103,3.14224639047699,341.73744464142015,4396.1774616760395
X,104,3.0933899614074534,388.4229758998512,1929.063557558012
X,105,3.9423258894548403,268.1844239584935,4153.443493041341
X,106,3.743521148396878,280.6997852680772,5219.3798383358935
X,107,3.6559388901199537,287.3812124103491,4857.370591641504
X,108,3.4228636117627165,299.8766285426359,7097.4587097928
X,109,3.1277466883054146,353.13745514322017,3865.395790338296
X,110,2.3101547563806157,639.6312600029917,1270.694154830213
X,111,3.831041868849643,279.3167545708882,3966.874361440716
X,112,3.584353374163568,298.67652598477986,5186.549324741297
X,113,3.847166230826391,268.93553714690734,7915.6168561898785
X,114,3.519562017145275,298.9674039491981,5105.271672891034
X,115,2.9583609475166206,369.58371123668445,4427.740481520382
X,116,2.8192212696654275,374.09782522129103,6139.913044156545
X,117,3.580941163273102,295.40918856956824,4421.224964508234
X,118,4.016657586390888,264.1464283406947,4649.577117130067
X,119,3.4004365565163543,329.068041138323,2686.509256558254
X,120,3.327314712471839,310.13727350643296,8256.926872722981
X,121,3.286515618386594,320.19785847244543,6195.894071439168
X,122,3.899986060561969,271.4583110507252,3467.894070455828
X,123,2.9722467391422116,364.03651482468814,3824.995576021425
X,124,2.925919463990344,370.0241726367702,5005.38005154387
X,125,2.5664293046162263,416.7200704170811,4950.541494706363
X,126,2.99117475174972,351.51485658154127,5853.209708797463
X,127,4.114435951625808,272.64990139957524,2662.4381570771334
X,128,3.520452392225434,303.42331528673543,4506.886521711237
X,129,3.7181269133688453,285.0511179291473,5549.4829270580585
X,130,3.15130620542703,334.1541897439565,5404.159885601588
X,131,2.9892310151422885,352.90100987228413,5768.047657865104
X,132,2.2380123537081964,1295.5339576805416,703.1940491749434
X,133,2.9078378399280407,367.79079107480715,5914.907390281722
X,134,3.0893317327573975,342.06116916803313,5628.538906587887
X,135,3.5218146153321808,292.4516275898127,7741.361043722902
X,136,3.396361367690969,307.5793530621653,6403.632963590572
X,137,2.512734355751039,477.36283849800043,2730.486179356544
X,138,1.7221343406383256,1765.1828397935237,853.505023145514
X,139,2.2218412298199057,1486.347860120376,638.1485763455668
X,140,2.0867240504253077,1723.342483644776,629.9249716686824
X,141,3.579203526478067,296.4750080395853,5016.285991816096
X,142,4.172716016227193,248.86812977830215,6962.5888743112155
X,143,3.278105349568133,321.6171058310897,5678.052310679423
X,144,2.942127577086527,390.90706926594123,2638.986987935049
X,145,3.1310676111619102,346.37219114785205,3767.3841980803077
X,146,1.7975715590989676,1891.6002847789955,855.1186302098565
X,147,4.206839164620511,244.0196816530801,7375.889252645181
X,148,3.9184935689129587,265.7222821361692,6696.659296993925
X,149,3.4016137837685996,306.437901913972,6101.741235739678
X,150,3.1201254871016832,346.06587837338884,4454.037953023872
X,151,3.4758726299176637,299.35397645831654,6900.754816753221
X,152,3.1587648652886906,334.94080300478606,6800.340324255005
X,153,2.738903677350514,377.5105338505149,9178.021133240138
X,154,2.8183934994987387,515.9483775999652,1149.5859203427615
X,155,3.463574654071908,304.26393216493796,6136.126985298947
X,156,3.240377058233515,321.58836181546934,6544.307754863309
X,157,2.26833744098601,613.934338375376,1547.63364360489
X,158,3.1414610301929997,331.26387214803384,8705.478140307998
B,22,3.05726284521763,362.97470458766736,3171.165228346309
B,23,3.2275226927117697,396.50102229999845,1510.5418667583901
B,24,3.103516019289053,359.9451596740899,2731.5649550810404
B,25,3.030835423013948,355.91648756108714,4037.814964484957
B,26,3.003168218578315,356.65469938873116,4366.019190796557
B,27,3.202889708155154,342.7458953723684,3408.3441355461177
B,28,2.9438861766903637,368.00950305098996,3916.6781987131258
B,29,3.469322190680724,324.3874205985966,2601.7825314041484
B,30,3.294921809863715,357.9559389044127,2108.303941971602
B,31,3.0379732645726367,354.2222401909044,3914.448559889683
B,32,3.2363524805842587,376.3402989115616,1722.8936508645675
B,33,3.1069707089138197,365.83552199491925,2581.6094376643487
B,34,3.7985246467162703,280.8852712933101,4033.7354883186576
B,35,3.416311061264455,317.3857882286978,4126.336752732228
B,36,3.0406789089564477,370.28604424661376,2901.3065760438176
B,37,3.5428294795647943,307.7381392122885,3207.1282447862895
B,38,4.089756852442859,270.4838718821015,2624.9488978929676
B,39,3.0294883005151947,357.6789456075753,3798.9342826336688
B,40,3.1391195420644022,382.59421781939767,2086.698314968983
B,41,3.113235313141986,368.4974774566145,2620.670678025928
B,42,3.531155576166163,366.576464286139,1157.8922565389914
B,43,2.61636813755715,626.1382117358088,1014.3198490118916
B,44,3.0476879138634283,407.31972713074725,1487.4281368638794
B,45,2.8810520690114574,383.4173107034546,3890.8327529260036
B,46,3.6541660919017867,312.69125853353546,2485.6496162490544
B,47,3.3167952245097974,328.39976632502186,3458.8293622691917
B,48,3.459139103858927,313.6187204635321,3526.798044566268
B,49,3.0355812986135775,358.0576982993373,3863.143513030675
B,50,3.3161591676741153,338.5829325005389,2585.0457923069603
B,51,3.5276375344910464,317.8600672410111,2336.2383158170032
B,52,2.709504474394893,429.2089452797669,2451.527511687925
B,53,3.1087592864011135,390.85496337847013,2010.9687254620208
B,54,3.2540805516224323,336.1135917481439,4125.87197062122
B,55,3.2984727980142625,322.85331462000863,4317.5383267395755
B,56,3.1270999918828415,343.53909862761446,4737.720753443407
B,57,3.3990629990510897,311.88706980772434,5074.51324858983
B,58,2.7171227749204263,543.5114026501464,1203.740777214982
B,59,2.649954232846413,472.5914345743238,1933.2269325213163
B,60,1.864513940222932,1053.4580567305145,1058.9526690297084
B,61,2.109470562151122,789.4496400745467,1204.5768712632262
B,62,3.7297580688752094,284.87449731415586,4580.07783422764
B,63,2.999657518342098,359.7112832755299,4530.895481580586
B,64,2.634684487921546,428.93406075094987,3454.395950611705
B,65,2.8357285387458644,392.9460241061463,3546.7941713568302
B,66,2.5719723232465883,422.40928351139996,4641.454199936465
B,68,3.035625029307673,382.0298461727092,2551.524926340455
B,69,2.5819314295858837,467.4080576128168,2013.078805181256
B,70,2.8796369208715964,477.5162324724071,1317.9376048541221
B,71,2.7376136750817173,428.64037594689523,2680.641978676762
B,72,2.536400689385278,448.97145360357973,2375.2426834519906
B,73,2.733027057952552,515.6428512405859,1317.6429175137243
B,74,2.7875607749988127,396.5540572019768,3359.824564866327
B,75,3.234903409272267,367.21561411363507,1908.569888496716
B,76,3.8694201947428217,281.40415274888056,3080.0996895786675
B,77,2.91770675848952,389.3115981053302,2960.687048956483
B,78,2.9388494773638865,377.43087648497203,3675.9640443470726
B,79,3.072456532148667,382.01697906251997,2401.608899632104
B,80,2.787344058566886,423.5556373849788,2189.755760917278
B,81,3.079800621358064,342.11649007066364,5982.315163366824
B,82,3.327282376685885,316.56920018416423,6702.776762693265
B,83,2.8013398396023805,375.8486714055978,5884.624388918057
B,84,3.1236741047972503,340.70242398552034,5618.533315489201
B,85,3.009203440209097,365.8814806345048,3365.9783960006507
B,86,2.820295498638048,449.5557652209256,1623.6576012036808
B,87,3.290724477737209,323.9549842966313,6023.775417158506
B,88,2.939663293717685,384.98370123799845,2851.102973444675
B,89,3.1984026391025395,336.4188564495856,3812.4174077813404
